,id,tweet
2795,78296601,"""are you sure they’re tangerines? cos emi ori iru eleyi ri o ##url"
2796,78296602,"""@username you are very stupid. it is your father that is mentally challenged. indiara!!! you that you were conceived in yaba left. oloriburuku jati jati. which proof are you talking about? ano fia! banza! which rape victim are you talking about? efu lefu! go to the police 👮. go to court."""
2797,78296603,"""@username life of a yeyebrity..... awon role model  isonu jati jati"""
2798,78296604,"""awon omoluabi yoruba atata ni ijebu!  i love this. it came from  ijebu ode, south west of the yoruba race in nigeria. beautiful sight to behold. happiness is everywhere in nigeria and is rated the happiest people in the world. ##url"
2799,78296605,"""i wonder wat is d colour of dis peoples problem...she put am for video wahala..she no put am for video wahala ....ani oloriburuku ni gbogbo yin #tolanibajvlog #bbnaija"""
2800,78296606,"""@username pele oo, twitter stakeholder oloriburuku omo ale"""
2801,78296607,"""@username omo iya mi, a oni bu ara wa je. koni buru fun wa. i can’t wish you bad, i just can’t. we dey together regardless of your political decision.  haba, it shouldn’t get to that extent."""
2802,78296608,"""you people are sick. ori yin ti daru. what sort of creepy and zombie behavior is this? ##url"
2803,78296609,"""all of them put together and thier oga, including those acquiescence to this gibberish. i am utterly ashamed of them, i thought some of them have good names but this political season has shown how shameless they can be..o ri wọn ti dàrú, awọn ole àgbàlálagba ##url"
2804,78296610,"""oloriburuku eran oshi ##url"
2805,78296611,"""@username of cos why wouldn’t he be your role model. omo ale alailojuti alapa ma sise"""
2806,78296612,"""@username i can't laugh 😀😀😀😀 tell me what @username said that warrant  you saying 19 state from north . chipon4ski said we don't need to celebrate our incompetents in terms of security simple . olodo rapata oju eja loma je 😀😀"""
2807,78296613,"""omo ale jati jati oshi ##url"
2808,78296614,"""@username this one is pained oo😂😂...bro what u typed makes zero sense but how can u know when you dont even have sense, go and do give away with your phone because obviously its of no use, oloshi oloriburuku omo ale jati jati😂😂😂"""
2809,78296615,"""where’re the mad people amending the constitution they didn’t make #june12protest including our gold digger actors in nigeria malami buhari extra tyre osinbajo tinubu buruku remi werey twitter latima payin yorubanationnow biafranow ##url"
2810,78296616,"""@username gbogbo eleyi o necessary"""
2811,78296617,"""ogun state governor, prince @username congratulate kabiyesi alayeluwa, oba (dr.) sikiru kayode adetona cfr, ogbagba ii, awujale and paramount ruler of ijebuland, notable sons &amp; daughters of ijebu for witnessing #ojudeobafestival.  11th july, 2022  @username ##url"
2812,78296618,"""@username omo oloja odo omo oloja odo aboyesun, omo erin adigunbo  #ekititour #ekititotheworld #ekititwitter"""
2813,78296619,"""@username i hope you tag her so she learns about his dad. omo ale jati jati"""
2814,78296620,"""@username ""omo ale ni oma fi owo osi ju we ile baba re"". it's bastards that point to his/her father's house with a left fingers. if they cannot trace their root back to north then they're all bastards.  the best thing is for gmb to adopt them &amp; create a space 4 them in daura lobatan."""
2815,78296621,"""@username olodo niwọn"""
2816,78296622,"""@username can you imagine?if it were all those old fools,they wld have said the prosthetic leg would be bought for #500m because it will be brought from uk.awon oloriburuku gbogbo. #endsars #muhammadubuharimustgo #endpolicebrutalityinnigera"""
2817,78296623,"""they can only try but they can never succeed! awon olofo tan binu ologo, god’s own son. they don’t know! ##url"
2818,78296624,"""#pagesbydamicommerce   arise tv olamide oloriburuku adunni ade nigerians celine dion japa seun asake lege toto rip to 44 cho cho cho travis scott abike trend trending #infinixnote30 ##url"
2820,78296626,"""maybe we should gather beg akanbi omo olodo ide  because it's getting tougher and tougher"""
2821,78296627,"""it's like man u life want to spoil this night.. abi olofo là wọn eleyi ni #munmid"""
2822,78296628,"""leemaooooooo eranko ni elomi sha ##url"
2823,78296629,"""@username yet the toll attendant are not been paid well, awon oloriburuku. #endsars  #endpolicebrutality #endbadgovernance"""
2824,78296630,"""once i see that cross thing on your wrist, i won't 'toast' you😎...omo asa játijàti gmail | #bbnawards"""
2825,78296631,"""david moyes, olule. van gaal, olule. ole gunnar, olule. ralf ragnick agba 4-2-2-2 ghen ghen, olule. ten haag, olule ##url"
2826,78296632,"""yoruba comic actor olatayo amokade also known as #ijebu who recently celebrated his 40th birthday, has welcomed a bouncing baby girl with his wife.   the happy comedian went online to share photo of his new born baby and announced that ""its a baby girl"".   #745ngnews  #745movies ##url"
2827,78296633,"""ori gbogbo yii ti daru. aje...all of you saying shits rest in jesus name. leave her alone tori olorun. shey afi se ni.  #iwascalledfromrest  ##url"
2828,78296634,"""is riqueza the first baker to bake a quran cake? what's the fuss about? mo ro pe gbogbo yín tí ya werey ##url"
2829,78296635,"""@username e go shock you! shey eni oloriburuku ni yin ni, aiye yin jona sir!"""
2830,78296636,"""tbh is their anything like chasing someone who is out of your league? i believe everyone is a spec our choices and preferences are just different 🤷‍♂️ èwo wa ní “he is out of your league “ oshí èmi gan spec"""
2831,78296637,"""@username abi now. awon eranko jati jati"""
2832,78296638,"""ori gbogbo yi ti daru"""
2833,78296639,"""@username we know why you didn’t support him. stop disguising, oloriburuku omo ale."""
2834,78296640,"""oti daru momiloju oo 🙄🙄 ##url"
2835,78296641,"""@username your mate building their empire for future generations unborn,  and you are here criticising him. while you are eating oha soup..  oloshi oloriburuku ##url"
2836,78296642,"""@username oni iro ofo’ olofo nla"""
2837,78296643,"""oloriburuku ni pupo ninu yin 🤮🤮🤮 ##url"
2838,78296644,"""@username oloriburuku ni family oma ale idiot, brainwashed bastard"""
2839,78296645,"""the day you stop looking like c.j (carl johnson) gta san andreas character. oponu omo alé jati jati ##url"
2840,78296646,"""@username iyalaya baba eh lo ya werey omo ofo. eyin omo alaileko. sooner or later you’ll understand why we are fighting for your future boy."""
2841,78296647,"""now you are protecting your tweets, awon oloshi jati jati 😪😪🤦‍♂️"""
2842,78296648,"""woo mo ni game oooo.. odd buruku nbè lọwọ mi. ##url"
2843,78296649,"""@username i thought he said he was only challenging the conduct of the election and not the candidate 😂😂😂 oti lule forever 😂"""
2844,78296650,"""let's all call out @username omo ale yoruba ni seyi makinde, eru fulani ni pelu  seyi should be trending more the sunday igboho!   ##url"
2845,78296651,"""@username unfortunate agbado slave... oloriburuku...of all the credible and reputable presidential candidates available... your choice is an old retired corrupt drug lord...speaks volume of you...ode"""
2846,78296652,"""@username akanbi omo olodo ide...... wa gun lemi. my president sir"""
2847,78296653,"""oloriburuku bad luck ni jersey yi😡 #algnga"""
2848,78296654,"""@username are you saying the general public understand english or a language in particular ?   someone addressing with a certain language has a targeted audience.  ẹ̀lọ sìn mi rederede wanranwanran"""
2849,78296655,"""@username your mobile app is not working for the past 5 hours and you want cashless policy to succeed, abi oloriburuku ni yin ni."""
2850,78296656,"""ati barca o; ati real madrid o, ori yin daru loni 😫😓😫😓"""
2851,78296657,"""oloriburuku niye ma  i know you understand yoruba  oni iro oshi  these are the kind of people whose dead bodies should be thrown into the forests ##url"
2852,78296658,"""@username asiere!!! and so what if he called them alfa? your stoopidity and ignorance would not let you know they inherently mean the same thing? shameful, hateful hypocrite! olodo! omoale! akindanidani oloshi!!!!  #radarada"""
2853,78296659,"""it can only be my dangbana shoko girl @username walai oloshi ni iya eee she no sabi when she suppose talk🥺😂😂 ##url"
2854,78296660,"""asiwaju ole di ero eyin!  now we march for @username #batified #apc2023 #inecelectionresult ##url"
2855,78296661,"""aunty red wine. weyrey wan born london pickin.  oh desperado, oke agba lo gun yi o🎵🎼🎶. eleyi gangan ni #lagostolondon  beats berger to ajah, warri to ife racket. adojutini omo."""
2856,78296662,"""let people 'mourn' in piss, plis dear. olófo ni beauharry"""
2857,78296663,"""favorite yelled out words for danfo and keke:  1. olofo 2. shori e gbale ni 3. shey oju e o fo sha 4. cut your hand go the other side na 5. eranko ni e walahi  😁"""
2858,78296664,"""party time at odogbolu.  owambes are made in ijebu.  #partymoodboothing  #eberipoandegusi #camparitheitalianherbs #heavyfuji @ odogbolu ##url"
2859,78296665,"""police still brutalizing protesters at #lekkitollgate order made by his royal highness oloriburuku governor @username #endsarsmemorial"""
2860,78296666,"""allow sens***ss @username to be whining you on who built lagos, he studied animal to animal attitude.   aponle ni warder, elewon ni elewon je   aponle ni animal to animal, eranko ni eronko je   rufai eranko ni eeeee"""
2861,78296667,"""@username ori e buru, omo ale jati-jati. 😆😄"""
2862,78296668,"""@username ko ni dafu e a ti baba a ti iya to bi omo alé fu nigeria....o ma ku si ono to o da....werey omo alé jati jati"""
2863,78296669,"""i cannot be dealing with nigeria and be dealing with you people. eyin oloriburuku omo ale yi. ##url"
2864,78296670,"""@username see as david shaded me in one tweet.  i stay in ikorodu, i'm from ekiti and i was born &amp; went to school in ìjẹ̀bú ode.  kai"""
2866,78296672,"""keeping it real raypowerportharcourt make way lamba ft orise femi now in all platforms link in my boi  . . follow 👉 omo_ekpeye_entertainment . . #efizyice #makewaylamba #omo_ekpeye #shaku_shaku #akcanchiawathisyear @… ##url"
2867,78296673,"""@username i know buhari is a joke ...he has been a bad boy for sure. oloriburuku tete soro soke #endsars #buharihasbeenabadboy"""
2868,78296674,"""awon eleyi ti ya werey 🤣🤣🤣 ##url"
2869,78296675,"""everyone making videos about 5 things i learnt this year. eyin oniro oshi e learn nkan nkan, afi iro yii sha."""
2870,78296676,"""@username eleyi ma ti ya were"""
2871,78296677,"""your caption says it all. buying votes ahead of time, ori gbogbo yin tali daru. ##url"
2872,78296678,"""who's going for #kutaphotowalk organised by @username happening in ijebu ode today? meetup: nest by kuta, oke-iléwò (8:30am) let's get ready to tell ìjèbú-òde's story with the creative #kutaphotowalk community! #mytwitteranniversary  #thegoldenmoustache ##url"
2873,78296679,"""bunch of stupid people. you will just come from one million tls away and be talking shit in my mentions. 100 of una never reach. ori gbogbo yin ti daru"""
2875,78296681,"""@username it is unfortunate that your father is an unfortunate man who gave birth to an unfortunate son...oloriburuku omo jati jati..."""
2876,78296682,"""with olokeorundun of oke orundun, during #stayhomestaysafe #covidー19 #live_ijebu_ode @username the coming oba of orundun kingdom #covid19real_staysafe... ##url"
2877,78296683,"""and till date the whole of africa has not recorded half of what one country has recorded in terms of covid-19 cases in europe. still you talk this nonsense. ko dẹ ni dafun ẹ bi mo ṣe n wo ẹ yi. oloriburuku. ##url"
2878,78296684,"""orishirishi oshi anointed whore ##url"
2879,78296685,"""olodo, people are graduating at 14, 15. ##url"
2880,78296686,"""po started importing products of sa brewery in 1993 which later establish international brewery in nigeria. lamba as actual, international brewery was established by chieflawrence omole an ijesha man from osun state in 1971, it owns intafact brewery onitsha established 2017 lamba ##url ##url"
2881,78296687,"""fellow nigerian youth, please who are the children @username talking about? is he calling us children? ""ogede ti wo koko ye tan o ti wa di igi buruku"" were jatijati... #sorosokegeneration #desmondidiot #goodgovernance"""
2882,78296688,"""dapo abiodun completes the ijebu ode-epe-sagamu-benin expressway interchange to make travelling easier along the route. ##url"
2883,78296689,"""new lamba “masùn” out everywhere  @username ✌️✌️  prod by: @username ##url"
2884,78296690,"""awon oloshi lo po ju lori app yii men....👌"""
2886,78296692,"""werey ni distinguished, nkan rere wun ole. ##url"
2887,78296693,"""@username i can't believe nigerians. we're all suffering at the moment and some people are still supporting the people that brought us this situation.  xhe ori yin buru ni????  is it until you buy fuel for 1500 per litre? even at that some people will still be unfortunate. enkr gbogboyin ##url"
